 X,Z, RADIATION LOSS, INTEGRATED INTENSITY, TEMPERATURE, TEMPERATURE, U-VELOCITY, V-VELOCITY, W-VELOCITY
 m,m, kW/m3, kW/m2, C, C, m/s, m/s, m/s
 0.80000E+00, 0.15000E+00, 0.67095E+00, 0.78769E+01, 0.21326E+02, 0.21992E+02,-0.16272E+00, 0.45496E-01,-0.90532E-01
 0.85000E+00, 0.15000E+00, 0.62178E+00, 0.74138E+01, 0.20743E+02, 0.20838E+02,-0.16932E+00, 0.80377E-01,-0.61080E-01
 0.90000E+00, 0.15000E+00, 0.61827E+00, 0.73750E+01, 0.20416E+02, 0.20380E+02,-0.14552E+00, 0.46913E-01,-0.51975E-01
 0.95000E+00, 0.15000E+00, 0.62475E+00, 0.74320E+01, 0.20296E+02, 0.20218E+02,-0.11562E+00, 0.73302E-01,-0.46062E-01
 0.10000E+01, 0.15000E+00, 0.62602E+00, 0.74398E+01, 0.20124E+02, 0.20126E+02,-0.14016E+00, 0.12892E+00,-0.77773E-01
-0.10000E+01, 0.20000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20148E+02, 0.13773E+00,-0.13932E-01,-0.41749E-01
-0.95000E+00, 0.20000E+00, 0.83728E+00, 0.93846E+01, 0.20145E+02, 0.20249E+02, 0.14352E+00, 0.64542E-02,-0.32574E-01
-0.90000E+00, 0.20000E+00, 0.81143E+00, 0.91511E+01, 0.20341E+02, 0.20447E+02, 0.13863E+00, 0.38428E-01,-0.37537E-01
-0.85000E+00, 0.20000E+00, 0.75527E+00, 0.86382E+01, 0.20522E+02, 0.21070E+02, 0.15985E+00, 0.52771E-01,-0.35385E-01
-0.80000E+00, 0.20000E+00, 0.63713E+00, 0.75852E+01, 0.22284E+02, 0.22492E+02, 0.15225E+00, 0.45095E-01,-0.58311E-01
-0.75000E+00, 0.20000E+00, 0.63540E+00, 0.76023E+01, 0.24025E+02, 0.24967E+02, 0.17128E+00, 0.27769E-01,-0.54148E-01
-0.70000E+00, 0.20000E+00, 0.70780E+00, 0.83260E+01, 0.27292E+02, 0.28112E+02, 0.18023E+00, 0.42822E-01,-0.36190E-01
-0.65000E+00, 0.20000E+00, 0.82780E+00, 0.94681E+01, 0.29894E+02, 0.31945E+02, 0.18170E+00, 0.25258E-01, 0.18028E-01
-0.60000E+00, 0.20000E+00, 0.98143E+00, 0.10938E+02, 0.34993E+02, 0.35248E+02, 0.18611E+00, 0.18642E-01, 0.66230E-01
-0.55000E+00, 0.20000E+00, 0.11823E+01, 0.12750E+02, 0.34388E+02, 0.37710E+02, 0.20116E+00, 0.16122E-01, 0.13265E+00
-0.50000E+00, 0.20000E+00, 0.14293E+01, 0.14974E+02, 0.35527E+02, 0.38676E+02, 0.16174E+00, 0.10061E-01, 0.16163E+00
-0.45000E+00, 0.20000E+00, 0.17133E+01, 0.17516E+02, 0.32684E+02, 0.39190E+02, 0.18415E+00, 0.28169E-01, 0.22067E+00
-0.40000E+00, 0.20000E+00, 0.19997E+01, 0.20045E+02, 0.32644E+02, 0.39851E+02, 0.12599E+00,-0.16041E-01, 0.24529E+00
-0.35000E+00, 0.20000E+00, 0.19443E+01, 0.19224E+02, 0.32655E+02, 0.40720E+02, 0.22203E+00,-0.48995E-01, 0.36055E+00
-0.30000E+00, 0.20000E+00, 0.30751E+01, 0.29178E+02, 0.31705E+02, 0.41533E+02, 0.24545E+00,-0.29295E-01, 0.34912E+00
-0.25000E+00, 0.20000E+00, 0.29053E+01, 0.27241E+02, 0.36104E+02, 0.38812E+02, 0.99094E-01,-0.94768E-02, 0.22562E+00
-0.20000E+00, 0.20000E+00, 0.25699E+01, 0.24839E+02, 0.32510E+02, 0.36264E+02, 0.10817E+00,-0.22489E-01, 0.34047E+00
-0.15000E+00, 0.20000E+00, 0.23617E+01, 0.23342E+02, 0.32867E+02, 0.35241E+02,-0.63779E-02,-0.22206E-02, 0.28307E+00
-0.10000E+00, 0.20000E+00, 0.22077E+01, 0.22078E+02, 0.30135E+02, 0.33162E+02,-0.20990E-01, 0.21666E-01, 0.32617E+00
-0.50000E-01, 0.20000E+00, 0.21163E+01, 0.21277E+02, 0.28664E+02, 0.31425E+02,-0.48365E-02,-0.66555E-02, 0.38490E+00
 0.00000E+00, 0.20000E+00, 0.20602E+01, 0.20756E+02, 0.27707E+02, 0.30893E+02,-0.18203E-01,-0.16255E-01, 0.37502E+00
 0.50000E-01, 0.20000E+00, 0.20345E+01, 0.20522E+02, 0.27545E+02, 0.31445E+02,-0.43522E-02, 0.15648E-02, 0.34376E+00
 0.10000E+00, 0.20000E+00, 0.20288E+01, 0.20472E+02, 0.28509E+02, 0.32703E+02,-0.11186E-01, 0.30833E-01, 0.30025E+00
 0.15000E+00, 0.20000E+00, 0.20583E+01, 0.20744E+02, 0.30302E+02, 0.33300E+02,-0.44095E-01, 0.47221E-02, 0.35585E+00
 0.20000E+00, 0.20000E+00, 0.21139E+01, 0.21220E+02, 0.29854E+02, 0.33250E+02,-0.91453E-01,-0.67253E-01, 0.31971E+00
 0.25000E+00, 0.20000E+00, 0.22272E+01, 0.22127E+02, 0.29150E+02, 0.34771E+02,-0.16180E+00,-0.33070E-01, 0.29966E+00
 0.30000E+00, 0.20000E+00, 0.24374E+01, 0.23666E+02, 0.31851E+02, 0.38499E+02,-0.13332E+00, 0.28665E-01, 0.24389E+00
 0.35000E+00, 0.20000E+00, 0.27359E+01, 0.25815E+02, 0.35734E+02, 0.39439E+02,-0.18820E+00, 0.14111E-01, 0.25639E+00
 0.40000E+00, 0.20000E+00, 0.19356E+01, 0.19456E+02, 0.28696E+02, 0.38537E+02,-0.19747E+00, 0.90549E-03, 0.23644E+00
 0.45000E+00, 0.20000E+00, 0.17638E+01, 0.17960E+02, 0.30154E+02, 0.37701E+02,-0.19075E+00,-0.11996E-01, 0.15916E+00
 0.50000E+00, 0.20000E+00, 0.14902E+01, 0.15500E+02, 0.32137E+02, 0.35665E+02,-0.20436E+00,-0.16497E-01, 0.15908E+00
 0.55000E+00, 0.20000E+00, 0.12283E+01, 0.13125E+02, 0.30732E+02, 0.34025E+02,-0.17428E+00,-0.22207E-01, 0.82297E-01
 0.60000E+00, 0.20000E+00, 0.10150E+01, 0.11198E+02, 0.31511E+02, 0.31491E+02,-0.21644E+00,-0.29719E-01, 0.44517E-01
 0.65000E+00, 0.20000E+00, 0.84688E+00, 0.96288E+01, 0.29267E+02, 0.28711E+02,-0.16971E+00,-0.21970E-01, 0.13598E-01
 0.70000E+00, 0.20000E+00, 0.71042E+00, 0.83546E+01, 0.27723E+02, 0.26343E+02,-0.19198E+00,-0.19288E-01,-0.16362E-01
 0.75000E+00, 0.20000E+00, 0.60364E+00, 0.73398E+01, 0.25743E+02, 0.23997E+02,-0.15488E+00, 0.19382E-01,-0.23833E-01
 0.80000E+00, 0.20000E+00, 0.53295E+00, 0.66508E+01, 0.23585E+02, 0.22052E+02,-0.16127E+00, 0.47398E-01,-0.54506E-01
 0.85000E+00, 0.20000E+00, 0.52251E+00, 0.65201E+01, 0.21779E+02, 0.20819E+02,-0.14368E+00, 0.92147E-01,-0.49091E-01
 0.90000E+00, 0.20000E+00, 0.60703E+00, 0.72730E+01, 0.20483E+02, 0.20412E+02,-0.13739E+00, 0.86605E-01,-0.43093E-01
 0.95000E+00, 0.20000E+00, 0.64503E+00, 0.76192E+01, 0.20323E+02, 0.20234E+02,-0.10927E+00, 0.71692E-01,-0.77540E-01
 0.10000E+01, 0.20000E+00, 0.66231E+00, 0.77739E+01, 0.20130E+02, 0.20138E+02,-0.12307E+00, 0.11250E+00,-0.74609E-01
-0.10000E+01, 0.25000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20142E+02, 0.16113E+00,-0.77060E-01, 0.70081E-01
-0.95000E+00, 0.25000E+00, 0.91738E+00, 0.10122E+02, 0.20147E+02, 0.20249E+02, 0.16100E+00,-0.59107E-01, 0.24143E-01
-0.90000E+00, 0.25000E+00, 0.89732E+00, 0.99417E+01, 0.20337E+02, 0.20467E+02, 0.17858E+00,-0.31090E-01,-0.15300E-01
-0.85000E+00, 0.25000E+00, 0.85171E+00, 0.95261E+01, 0.20523E+02, 0.20704E+02, 0.17586E+00,-0.38713E-01,-0.33912E-01
-0.80000E+00, 0.25000E+00, 0.76751E+00, 0.87555E+01, 0.20732E+02, 0.21851E+02, 0.17717E+00,-0.46665E-01,-0.52931E-01
-0.75000E+00, 0.25000E+00, 0.65407E+00, 0.77492E+01, 0.22683E+02, 0.24581E+02, 0.16506E+00,-0.38082E-01,-0.39184E-01
-0.70000E+00, 0.25000E+00, 0.71022E+00, 0.83281E+01, 0.26046E+02, 0.28173E+02, 0.18345E+00,-0.24189E-01, 0.68396E-02
-0.65000E+00, 0.25000E+00, 0.83785E+00, 0.95642E+01, 0.30148E+02, 0.32457E+02, 0.16527E+00,-0.26402E-01, 0.25112E-01
-0.60000E+00, 0.25000E+00, 0.10155E+01, 0.11249E+02, 0.34241E+02, 0.37466E+02, 0.19935E+00,-0.12937E-01, 0.87923E-01
-0.55000E+00, 0.25000E+00, 0.12518E+01, 0.13428E+02, 0.38667E+02, 0.42982E+02, 0.19627E+00, 0.34152E-03, 0.15655E+00
-0.50000E+00, 0.25000E+00, 0.15563E+01, 0.16195E+02, 0.42686E+02, 0.47654E+02, 0.19157E+00, 0.38853E-02, 0.22454E+00
-0.45000E+00, 0.25000E+00, 0.19578E+01, 0.19589E+02, 0.44764E+02, 0.51964E+02, 0.14020E+00, 0.31107E-01, 0.27195E+00
-0.40000E+00, 0.25000E+00, 0.21972E+01, 0.23080E+02, 0.47408E+02, 0.52569E+02, 0.13251E+00, 0.67787E-02, 0.29346E+00
-0.35000E+00, 0.25000E+00, 0.15911E+01, 0.15511E+02, 0.43357E+02, 0.54672E+02, 0.12338E+00,-0.19565E-01, 0.31066E+00
-0.30000E+00, 0.25000E+00,-0.12018E+02, 0.36741E+02, 0.49768E+02, 0.57261E+02, 0.12180E+00,-0.76237E-02, 0.46615E+00
-0.25000E+00, 0.25000E+00, 0.33213E+01, 0.32238E+02, 0.47545E+02, 0.51890E+02, 0.91924E-01, 0.71658E-02, 0.52582E+00
-0.20000E+00, 0.25000E+00, 0.29763E+01, 0.28080E+02, 0.40245E+02, 0.45940E+02, 0.36078E-01,-0.59237E-02, 0.39766E+00
-0.15000E+00, 0.25000E+00, 0.26444E+01, 0.25672E+02, 0.40158E+02, 0.42767E+02,-0.27418E-02, 0.35813E-02, 0.44317E+00
-0.10000E+00, 0.25000E+00, 0.24069E+01, 0.23866E+02, 0.38006E+02, 0.40111E+02,-0.14909E-01, 0.22938E-01, 0.38913E+00
-0.50000E-01, 0.25000E+00, 0.22860E+01, 0.22789E+02, 0.35488E+02, 0.37763E+02,-0.15557E-01, 0.22025E-02, 0.38632E+00
 0.00000E+00, 0.25000E+00, 0.22056E+01, 0.22124E+02, 0.33491E+02, 0.36819E+02,-0.75637E-02,-0.11037E-01, 0.41519E+00
 0.50000E-01, 0.25000E+00, 0.21819E+01, 0.21875E+02, 0.33388E+02, 0.37495E+02,-0.85191E-02,-0.22992E-02, 0.39159E+00
 0.10000E+00, 0.25000E+00, 0.21840E+01, 0.21885E+02, 0.34770E+02, 0.39031E+02,-0.18328E-01, 0.32951E-01, 0.39844E+00
 0.15000E+00, 0.25000E+00, 0.22440E+01, 0.22376E+02, 0.36563E+02, 0.40018E+02,-0.64401E-02, 0.14168E-01, 0.32665E+00
 0.20000E+00, 0.25000E+00, 0.23483E+01, 0.23235E+02, 0.36747E+02, 0.40920E+02,-0.51062E-01,-0.24362E-01, 0.36037E+00
 0.25000E+00, 0.25000E+00, 0.25468E+01, 0.24895E+02, 0.35182E+02, 0.45899E+02,-0.62573E-01,-0.19254E-02, 0.37327E+00
 0.30000E+00, 0.25000E+00, 0.30050E+01, 0.27935E+02, 0.39747E+02, 0.56444E+02,-0.11803E+00,-0.25350E-01, 0.37087E+00
 0.35000E+00, 0.25000E+00,-0.10960E+02, 0.32888E+02, 0.47504E+02, 0.57963E+02,-0.83206E-01,-0.47532E-01, 0.37871E+00
 0.40000E+00, 0.25000E+00, 0.13028E+01, 0.19677E+02, 0.43576E+02, 0.52635E+02,-0.14356E+00, 0.56594E-02, 0.29557E+00
 0.45000E+00, 0.25000E+00, 0.20596E+01, 0.20921E+02, 0.46762E+02, 0.48113E+02,-0.21635E+00,-0.14444E-01, 0.20408E+00
 0.50000E+00, 0.25000E+00, 0.16895E+01, 0.17362E+02, 0.39794E+02, 0.41810E+02,-0.18205E+00,-0.24839E-01, 0.13832E+00
 0.55000E+00, 0.25000E+00, 0.13435E+01, 0.14248E+02, 0.37163E+02, 0.37295E+02,-0.20155E+00, 0.14845E-02, 0.12645E+00
 0.60000E+00, 0.25000E+00, 0.10799E+01, 0.11822E+02, 0.33790E+02, 0.32935E+02,-0.19654E+00,-0.41288E-02, 0.78613E-01
 0.65000E+00, 0.25000E+00, 0.87764E+00, 0.99224E+01, 0.29747E+02, 0.29141E+02,-0.18758E+00, 0.21545E-01, 0.16701E-01
 0.70000E+00, 0.25000E+00, 0.72010E+00, 0.84374E+01, 0.27260E+02, 0.26037E+02,-0.18247E+00, 0.20640E-01,-0.83545E-02
 0.75000E+00, 0.25000E+00, 0.60330E+00, 0.73164E+01, 0.24524E+02, 0.23400E+02,-0.17715E+00, 0.25694E-01,-0.14673E-01
 0.80000E+00, 0.25000E+00, 0.54295E+00, 0.67168E+01, 0.22196E+02, 0.21491E+02,-0.15669E+00, 0.51013E-01,-0.11579E-01
 0.85000E+00, 0.25000E+00, 0.62073E+00, 0.74027E+01, 0.20647E+02, 0.20590E+02,-0.15119E+00, 0.65854E-01,-0.38099E-01
 0.90000E+00, 0.25000E+00, 0.67798E+00, 0.79266E+01, 0.20500E+02, 0.20425E+02,-0.13309E+00, 0.65298E-01,-0.48243E-01
 0.95000E+00, 0.25000E+00, 0.70825E+00, 0.82014E+01, 0.20334E+02, 0.20233E+02,-0.13196E+00, 0.44669E-01,-0.93873E-01
 0.10000E+01, 0.25000E+00, 0.72196E+00, 0.83228E+01, 0.20127E+02, 0.20133E+02,-0.13211E+00, 0.34508E-01,-0.16051E+00
-0.10000E+01, 0.30000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20190E+02, 0.14374E+00,-0.38496E-01,-0.36749E-01
-0.95000E+00, 0.30000E+00, 0.10165E+01, 0.11034E+02, 0.20144E+02, 0.20332E+02, 0.14506E+00,-0.46067E-01,-0.29402E-01
-0.90000E+00, 0.30000E+00, 0.10046E+01, 0.10930E+02, 0.20382E+02, 0.20608E+02, 0.16125E+00,-0.60202E-01,-0.29856E-01
-0.85000E+00, 0.30000E+00, 0.96673E+00, 0.10588E+02, 0.20673E+02, 0.20855E+02, 0.17943E+00,-0.77384E-01,-0.25432E-01
-0.80000E+00, 0.30000E+00, 0.88950E+00, 0.98827E+01, 0.20920E+02, 0.21574E+02, 0.16871E+00,-0.83613E-01,-0.22207E-01
-0.75000E+00, 0.30000E+00, 0.75089E+00, 0.86468E+01, 0.23039E+02, 0.23805E+02, 0.16786E+00,-0.72506E-01,-0.26200E-02
-0.70000E+00, 0.30000E+00, 0.77299E+00, 0.89072E+01, 0.26337E+02, 0.27559E+02, 0.16553E+00,-0.47600E-01, 0.11361E-01
-0.65000E+00, 0.30000E+00, 0.91943E+00, 0.10309E+02, 0.29874E+02, 0.32332E+02, 0.18417E+00,-0.40190E-01, 0.45869E-01
-0.60000E+00, 0.30000E+00, 0.11392E+01, 0.12376E+02, 0.35068E+02, 0.38789E+02, 0.17356E+00,-0.22371E-01, 0.10758E+00
-0.55000E+00, 0.30000E+00, 0.14458E+01, 0.15198E+02, 0.41205E+02, 0.46598E+02, 0.19256E+00,-0.61692E-03, 0.19326E+00
-0.50000E+00, 0.30000E+00, 0.16992E+01, 0.19064E+02, 0.48826E+02, 0.54610E+02, 0.18742E+00, 0.68621E-03, 0.26628E+00
-0.45000E+00, 0.30000E+00, 0.22995E+01, 0.24542E+02, 0.54120E+02, 0.64964E+02, 0.18641E+00, 0.78956E-02, 0.35947E+00
-0.40000E+00, 0.30000E+00, 0.34927E+01, 0.33302E+02, 0.62066E+02, 0.68059E+02, 0.13025E+00, 0.18025E-01, 0.35618E+00
-0.35000E+00, 0.30000E+00,-0.52498E+01, 0.47366E+02, 0.55697E+02, 0.71911E+02, 0.96008E-01, 0.15070E-01, 0.47146E+00
-0.30000E+00, 0.30000E+00,-0.33433E+02, 0.51478E+02, 0.63827E+02, 0.75708E+02, 0.84758E-01,-0.13303E-01, 0.43823E+00
-0.25000E+00, 0.30000E+00,-0.12555E+02, 0.42278E+02, 0.63575E+02, 0.66457E+02, 0.32217E-01,-0.85060E-02, 0.33822E+00
-0.20000E+00, 0.30000E+00, 0.36210E+01, 0.34461E+02, 0.54977E+02, 0.56816E+02, 0.37027E-01, 0.58736E-02, 0.44011E+00
-0.15000E+00, 0.30000E+00, 0.29134E+01, 0.30481E+02, 0.48964E+02, 0.51014E+02,-0.34204E-02, 0.24420E-01, 0.36411E+00
-0.10000E+00, 0.30000E+00, 0.28728E+01, 0.27721E+02, 0.45985E+02, 0.47302E+02,-0.54162E-02, 0.20355E-01, 0.39714E+00
-0.50000E-01, 0.30000E+00, 0.26635E+01, 0.26144E+02, 0.42507E+02, 0.44591E+02,-0.26259E-01,-0.23982E-02, 0.40627E+00
 0.00000E+00, 0.30000E+00, 0.25557E+01, 0.25218E+02, 0.39475E+02, 0.43180E+02,-0.98236E-02,-0.14213E-01, 0.41251E+00
 0.50000E-01, 0.30000E+00, 0.25183E+01, 0.24920E+02, 0.39350E+02, 0.43588E+02, 0.21478E-02,-0.22110E-01, 0.42745E+00
 0.10000E+00, 0.30000E+00, 0.25392E+01, 0.25029E+02, 0.40770E+02, 0.45515E+02, 0.40901E-02, 0.62280E-02, 0.37742E+00
 0.15000E+00, 0.30000E+00, 0.26412E+01, 0.25905E+02, 0.42724E+02, 0.47271E+02,-0.73343E-03,-0.34279E-02, 0.42651E+00
 0.20000E+00, 0.30000E+00, 0.28297E+01, 0.27439E+02, 0.43744E+02, 0.50211E+02,-0.14779E-01,-0.35349E-01, 0.41013E+00
 0.25000E+00, 0.30000E+00, 0.32883E+01, 0.30495E+02, 0.46179E+02, 0.60502E+02,-0.43925E-01, 0.87286E-02, 0.50879E+00
 0.30000E+00, 0.30000E+00,-0.24064E+02, 0.36995E+02, 0.61208E+02, 0.78064E+02, 0.16649E-01, 0.43023E-01, 0.36267E+00
 0.35000E+00, 0.30000E+00,-0.86626E+02, 0.48123E+02, 0.77466E+02, 0.78318E+02,-0.16407E+00, 0.17966E-01, 0.26901E+00
 0.40000E+00, 0.30000E+00,-0.19852E+02, 0.48081E+02, 0.59032E+02, 0.66867E+02,-0.22188E+00, 0.45464E-02, 0.40978E+00
 0.45000E+00, 0.30000E+00, 0.29703E+01, 0.29342E+02, 0.56562E+02, 0.57428E+02,-0.17839E+00,-0.11309E-01, 0.26513E+00
 0.50000E+00, 0.30000E+00, 0.21800E+01, 0.21704E+02, 0.46566E+02, 0.46323E+02,-0.20090E+00, 0.34348E-03, 0.19967E+00
 0.55000E+00, 0.30000E+00, 0.16271E+01, 0.16821E+02, 0.40963E+02, 0.39631E+02,-0.16918E+00, 0.19504E-01, 0.13539E+00
 0.60000E+00, 0.30000E+00, 0.12539E+01, 0.13427E+02, 0.35980E+02, 0.33741E+02,-0.18605E+00, 0.18244E-01, 0.55865E-01
 0.65000E+00, 0.30000E+00, 0.98598E+00, 0.10935E+02, 0.31318E+02, 0.29031E+02,-0.17236E+00, 0.30581E-01, 0.23555E-01
 0.70000E+00, 0.30000E+00, 0.79002E+00, 0.90853E+01, 0.27679E+02, 0.25420E+02,-0.17052E+00, 0.51206E-01,-0.78869E-02
 0.75000E+00, 0.30000E+00, 0.65388E+00, 0.77810E+01, 0.24492E+02, 0.22648E+02,-0.16785E+00, 0.59524E-01,-0.11274E-01
 0.80000E+00, 0.30000E+00, 0.61616E+00, 0.73934E+01, 0.22366E+02, 0.21184E+02,-0.15650E+00, 0.55780E-01,-0.68029E-02
 0.85000E+00, 0.30000E+00, 0.71275E+00, 0.82500E+01, 0.20655E+02, 0.20614E+02,-0.14653E+00, 0.39413E-01,-0.14075E-01
 0.90000E+00, 0.30000E+00, 0.76438E+00, 0.87220E+01, 0.20506E+02, 0.20422E+02,-0.16419E+00, 0.75109E-02,-0.23350E-01
 0.95000E+00, 0.30000E+00, 0.78923E+00, 0.89459E+01, 0.20296E+02, 0.20218E+02,-0.15287E+00,-0.11722E-01,-0.29864E-01
 0.10000E+01, 0.30000E+00, 0.79734E+00, 0.90159E+01, 0.20092E+02, 0.20117E+02,-0.18626E+00,-0.18113E-01,-0.29218E-01
-0.10000E+01, 0.35000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20222E+02, 0.13147E+00,-0.12473E+00,-0.10969E-01
-0.95000E+00, 0.35000E+00, 0.11405E+01, 0.12177E+02, 0.20218E+02, 0.20400E+02, 0.12517E+00,-0.10863E+00,-0.21760E-01
-0.90000E+00, 0.35000E+00, 0.11435E+01, 0.12213E+02, 0.20569E+02, 0.20741E+02, 0.13847E+00,-0.78139E-01,-0.37432E-01
-0.85000E+00, 0.35000E+00, 0.11250E+01, 0.12050E+02, 0.20878E+02, 0.21031E+02, 0.14909E+00,-0.50142E-01,-0.31187E-01
-0.80000E+00, 0.35000E+00, 0.10758E+01, 0.11604E+02, 0.21168E+02, 0.21267E+02, 0.15516E+00,-0.31372E-01,-0.95141E-02
-0.75000E+00, 0.35000E+00, 0.98974E+00, 0.10816E+02, 0.21407E+02, 0.22929E+02, 0.16447E+00,-0.15020E-01, 0.37388E-02
-0.70000E+00, 0.35000E+00, 0.88893E+00, 0.99327E+01, 0.24004E+02, 0.27053E+02, 0.16205E+00,-0.86812E-02, 0.29919E-01
-0.65000E+00, 0.35000E+00, 0.10487E+01, 0.11476E+02, 0.28915E+02, 0.32472E+02, 0.17663E+00,-0.14021E-01, 0.55938E-01
-0.60000E+00, 0.35000E+00, 0.13158E+01, 0.13978E+02, 0.34808E+02, 0.39686E+02, 0.19307E+00,-0.19086E-01, 0.12794E+00
-0.55000E+00, 0.35000E+00, 0.17078E+01, 0.17521E+02, 0.43357E+02, 0.49315E+02, 0.16641E+00, 0.25248E-03, 0.21145E+00
-0.50000E+00, 0.35000E+00, 0.20657E+01, 0.22527E+02, 0.52513E+02, 0.60100E+02, 0.18508E+00, 0.53459E-02, 0.29539E+00
-0.45000E+00, 0.35000E+00, 0.29986E+01, 0.29933E+02, 0.62617E+02, 0.76337E+02, 0.19743E+00,-0.40078E-02, 0.38331E+00
-0.40000E+00, 0.35000E+00,-0.27703E+02, 0.43068E+02, 0.80276E+02, 0.83908E+02, 0.15717E+00,-0.12395E-01, 0.47562E+00
-0.35000E+00, 0.35000E+00,-0.21382E+02, 0.62377E+02, 0.73495E+02, 0.90233E+02, 0.76729E-01, 0.17615E-02, 0.51653E+00
-0.30000E+00, 0.35000E+00,-0.50658E+02, 0.72859E+02, 0.85203E+02, 0.99725E+02, 0.14438E-01,-0.16639E-01, 0.66080E+00
-0.25000E+00, 0.35000E+00,-0.37485E+02, 0.57902E+02, 0.79737E+02, 0.90042E+02, 0.68324E-01,-0.34494E-01, 0.61958E+00
-0.20000E+00, 0.35000E+00, 0.50880E+01, 0.44317E+02, 0.65527E+02, 0.71627E+02,-0.77023E-02,-0.10073E-01, 0.45079E+00
-0.15000E+00, 0.35000E+00, 0.38727E+01, 0.37794E+02, 0.59113E+02, 0.60125E+02,-0.26637E-01, 0.13018E-01, 0.52410E+00
-0.10000E+00, 0.35000E+00, 0.32207E+01, 0.33580E+02, 0.53289E+02, 0.55314E+02, 0.15795E-02, 0.29450E-01, 0.45678E+00
-0.50000E-01, 0.35000E+00, 0.29466E+01, 0.31231E+02, 0.50176E+02, 0.51980E+02,-0.22919E-01, 0.17796E-01, 0.43423E+00
 0.00000E+00, 0.35000E+00, 0.30889E+01, 0.29896E+02, 0.46443E+02, 0.50101E+02,-0.65708E-02,-0.13736E-03, 0.43427E+00
 0.50000E-01, 0.35000E+00, 0.30487E+01, 0.29513E+02, 0.45639E+02, 0.50293E+02,-0.82505E-02,-0.12166E-01, 0.41669E+00
 0.10000E+00, 0.35000E+00, 0.29498E+01, 0.29754E+02, 0.46733E+02, 0.52442E+02, 0.25888E-01, 0.72782E-02, 0.44586E+00
 0.15000E+00, 0.35000E+00, 0.29394E+01, 0.31166E+02, 0.49718E+02, 0.54897E+02,-0.11888E-02,-0.23245E-02, 0.39031E+00
 0.20000E+00, 0.35000E+00, 0.32372E+01, 0.33662E+02, 0.51777E+02, 0.60343E+02, 0.53491E-02,-0.13899E-01, 0.45185E+00
 0.25000E+00, 0.35000E+00, 0.40603E+01, 0.38646E+02, 0.56868E+02, 0.78126E+02,-0.15987E-02,-0.32083E-02, 0.43321E+00
 0.30000E+00, 0.35000E+00,-0.20451E+02, 0.49005E+02, 0.73693E+02, 0.10357E+03,-0.86990E-01,-0.12576E-01, 0.63203E+00
 0.35000E+00, 0.35000E+00,-0.95048E+02, 0.67091E+02, 0.91381E+02, 0.10859E+03,-0.16249E+00,-0.58444E-01, 0.76612E+00
 0.40000E+00, 0.35000E+00,-0.30286E+02, 0.67258E+02, 0.73950E+02, 0.89765E+02,-0.14742E+00,-0.13900E-02, 0.41388E+00
 0.45000E+00, 0.35000E+00, 0.44171E+01, 0.37755E+02, 0.74862E+02, 0.65891E+02,-0.18521E+00, 0.24850E-01, 0.26270E+00
 0.50000E+00, 0.35000E+00, 0.25239E+01, 0.26810E+02, 0.52038E+02, 0.49412E+02,-0.15379E+00,-0.15995E-01, 0.21296E+00
 0.55000E+00, 0.35000E+00, 0.19978E+01, 0.20150E+02, 0.44105E+02, 0.41006E+02,-0.18394E+00, 0.15583E-01, 0.14428E+00
 0.60000E+00, 0.35000E+00, 0.14977E+01, 0.15642E+02, 0.37154E+02, 0.34013E+02,-0.17222E+00, 0.54801E-02, 0.92170E-01
 0.65000E+00, 0.35000E+00, 0.11518E+01, 0.12433E+02, 0.30176E+02, 0.28929E+02,-0.18005E+00, 0.56395E-03, 0.43308E-01
 0.70000E+00, 0.35000E+00, 0.90704E+00, 0.10138E+02, 0.26368E+02, 0.24897E+02,-0.16178E+00, 0.13592E-01, 0.33391E-01
 0.75000E+00, 0.35000E+00, 0.75193E+00, 0.86468E+01, 0.22592E+02, 0.21956E+02,-0.16008E+00, 0.10822E-01, 0.28601E-01
 0.80000E+00, 0.35000E+00, 0.80957E+00, 0.91462E+01, 0.20895E+02, 0.20858E+02,-0.15034E+00, 0.13347E-02, 0.35409E-01
 0.85000E+00, 0.35000E+00, 0.86140E+00, 0.96195E+01, 0.20705E+02, 0.20648E+02,-0.16270E+00,-0.10072E-01, 0.37411E-01
 0.90000E+00, 0.35000E+00, 0.88979E+00, 0.98774E+01, 0.20557E+02, 0.20432E+02,-0.17791E+00,-0.23860E-01, 0.44141E-01
 0.95000E+00, 0.35000E+00, 0.89942E+00, 0.99615E+01, 0.20357E+02, 0.20221E+02,-0.18477E+00,-0.35335E-01, 0.38205E-01
 0.10000E+01, 0.35000E+00, 0.89600E+00, 0.99245E+01, 0.20116E+02, 0.20121E+02,-0.17338E+00,-0.38183E-01, 0.31958E-01
-0.10000E+01, 0.40000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20214E+02, 0.13636E+00,-0.35306E-01, 0.24646E-03
-0.95000E+00, 0.40000E+00, 0.12856E+01, 0.13513E+02, 0.20217E+02, 0.20406E+02, 0.15163E+00,-0.25247E-01, 0.51583E-02
